t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ALElbow,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_ARElbow,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
2.46,0.14238361941092728,0.06016008046780196,-0.00832340026226736,-0.1447880493546086,-0.010215034642423921,-0.004171591480686921,-0.05707665174707994,0.11701749148491615,-0.12546158876992833,-0.0018990665220611311,-0.010979551247267384,-0.07013986717641953,0.018874255713893815,-0.06642827221585151,0.3533012907321313,-0.04009269166525824,-0.41659631341322606,-0.05208405664487652,0.018873051592667396,-0.42320316989880974,0.3542581629837436,-0.03525925161064782,-0.0361876119143636,-0.03742724639622746,-0.006706916160175767,-0.046616878547493024,-0.04343570335946138,-0.10634453180626349,0.003269897513085949,-0.05406918083908692,-0.020205075119408812,-0.11455616863096049,0.0037806398199578917,-0.05989837285566151,0.058965948667094883,-0.12065145717218458,-0.16857931353382694,0.14777267335021393,-0.08508689081510509,-0.007171399176537972,0.08895002303885709,-0.11537063603065417,0.2631058726566277,-0.09447429719565621,-0.0835799243598992,-0.23561291834214715,-0.1376541902488384,-0.3727822575401092,0.045519659495283804,0.03696331641416606,0.3020262749609195,-4.961710842188438e-05,0.15074305183853554,0.06372788099646698,0.2738728492644533,-0.0009624352138843939,0.13384483436362515,0.005656101306129813,-0.05228683718108584,0.007120169414179145,0.36860596767332865,0.25306123881463805,0.05037918441659173,-0.1325344412064169,-0.0942685450815759,-0.1388227061565317,0.2872332543054199,0.2821878013828609,0.38735841229117796,-33.4363026394434,-19.270548909620736,-0.8294233507311156,9.84820712488936,1.183368811031647,0.1565176633324725,0.09330737889974017,-7.59647864973558,2.376742810196886,0.1290599055984099,0.6414489724560261,-1.1388078022864632,1.1520299677458765,4.704739201896019,3.1662605875218195,0.0001669952401262543,-0.17597651929693506,-2.7490025004458576,-54.670181954041645,30.67498038873286,-42.50213794156981,-13.893127628715336,-18.00319774326077,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49,0.1411369132478165,0.05962336895121059,-0.009680938925146395,-0.1460578534706197,-0.013133546949146998,-0.004073539210691922,-0.058563058425597864,0.11646869432423071,-0.12865178826451915,-0.0017865135191548903,-0.012656042082009968,-0.06836579822523116,0.0152076538452653,-0.07147924346939356,0.3580662163035437,-0.042417543274778216,-0.41676611412254727,-0.04953483695079658,0.015327090821174352,-0.41543493415465177,0.35168244399674875,-0.03751268032020022,-0.042907376893565954,-0.04155687210369261,-0.017890383886379042,-0.04525128876263451,-0.042326803867036404,-0.09728374355743591,0.0032684089998332925,-0.049546889283930855,-0.018293238689514803,-0.1063399831530269,0.00375176676354136,-0.055883027824752754,0.05913563170627878,-0.12222006228761716,-0.16836570845140156,0.1588308523804138,-0.07749505365066595,-0.005660023644040221,0.08497398980266457,-0.11819869238310145,0.2589411914719318,-0.08585729956649361,-0.07511429031841337,-0.22399216597341182,-0.10183935478109163,-0.3438224446595939,0.05555179893622153,0.0724926318612944,0.29728508840835843,0.0007398298165144368,0.14869574594289503,0.05742018127412507,0.27403477219405303,-0.0010074685254077842,0.1346402878240074,0.012277083986163007,-0.052692609607646546,-0.04040732788459778,0.3745548688331759,0.2298507035041979,0.09716555320659381,-0.11119035999462312,-0.09965037718426117,-0.1070019523961605,0.28624672598175493,0.2659275411715498,0.3254338654046478,-32.74654037899934,-19.40152685259419,-0.7933460360450962,9.804485798902004,1.2875805861090919,0.1661087423972897,0.12795531035732335,-7.3988934170268825,2.3667800704027298,0.13194923959899957,0.62397055071706,-1.090811614113675,1.2195571650690973,4.4498179899105255,3.1196281170823306,0.0006394275033754285,-0.1816195496623599,-2.662675082067742,-54.31809063107761,29.905100527007345,-42.46561393589267,-13.143324287924303,-17.62133527974542,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52,0.13979855166540273,0.05877721723442559,-0.010988480968982832,-0.14726241421795563,-0.015784502676302554,-0.00397482109386206,-0.05991563893276718,0.11597157532669197,-0.1315953564641353,-0.0016748672379215165,-0.014211356657710943,-0.06658067989845524,0.011493628627989904,-0.07656658131803175,0.36316824125690594,-0.044535529251144415,-0.41684846583398255,-0.047085688580711806,0.011691444710215474,-0.4077630001676504,0.3493643470631375,-0.03952677424269822,-0.04933425139390413,-0.04461205274712536,-0.028205057226166858,-0.043584734794547865,-0.04015202491119757,-0.08836519090518516,0.0032906038943287257,-0.045086016905644004,-0.016570633251291052,-0.0981189399872053,0.0037215427077791265,-0.05184381919003253,0.05950394422586367,-0.12380084057584655,-0.1695779282879395,0.17006749844540908,-0.07059953254554001,-0.0027450570478424062,0.08163827900282589,-0.12118820369862929,0.25573113290004695,-0.07726989778704096,-0.06713646408326687,-0.21422915001127238,-0.07802829410584167,-0.311160890606061,0.061193879597141176,0.0845284308041272,0.2933413372814542,0.0011399488109757883,0.14707963820005432,0.06154519682772275,0.2705953425368506,-0.0011200342601966895,0.13358084869365605,0.016329787319534717,-0.046340039107533926,-0.06445361108883318,0.36693628996742333,0.2105674231190875,0.12005739779644742,-0.09580084880877848,-0.09429563381451089,-0.09159084460674194,0.2902386624336941,0.2497457403160297,0.2681998373652732,-32.15040481150015,-19.57209086560314,-0.7700975483137577,9.62291856817642,1.3894658469918084,0.1715673670080681,0.16214475943532566,-7.142490197920936,2.32181020956645,0.13314880006065097,0.58758173327541,-1.0536147040604031,1.272526133103037,4.248092289190742,3.0931471904362327,0.0008337559254697778,-0.18510922917024009,-2.5714594948603633,-53.876713374426345,29.134155798523786,-42.448750784160154,-12.376572200930097,-17.25485134573242,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.55,0.1383899646182937,0.05765102071609513,-0.01224094852118184,-0.14839089937756786,-0.0181714511999048,-0.0038750770231023206,-0.06113584776555645,0.11552984700629819,-0.1342953888554683,-0.0015642289875223197,-0.01564644846958763,-0.06478086476309175,0.007737897375517727,-0.08171192741664988,0.3686005088712389,-0.046464004546703436,-0.416822765887401,-0.04472276097455493,0.007970932528823535,-0.40017349794079504,0.3473074649257166,-0.041316096998911804,-0.05551974604061355,-0.04695290157030061,-0.037539883944348686,-0.04174891840663363,-0.03761617198707375,-0.07956495078674153,0.0033248023586579995,-0.040673627759642374,-0.014724277346459369,-0.09000107971109979,0.003687941679973226,-0.04783639372922285,0.05999383784544971,-0.12519104174907256,-0.17151153662060448,0.18107558714443178,-0.06428250985196739,0.000856664886051016,0.07876425353856253,-0.12401707271306461,0.2529834075618447,-0.06856273791403014,-0.059644091873785984,-0.2061831548903142,-0.05958335155945349,-0.274445727968299,0.06562483915269013,0.08444662423376315,0.28902113294767773,0.0012921039937854317,0.14531699947648136,0.07125335294257695,0.264724287407887,-0.001316549073166584,0.13132872567513587,0.01972365705290713,-0.0329488661756443,-0.07904611435436948,0.3487015099155357,0.19445217669063197,0.1350884623767925,-0.08326201237207442,-0.07815695466626948,-0.08339028626284062,0.3019238746663859,0.23344823846218787,0.21125075734539678,-31.61868642968731,-19.775379516273045,-0.7481323192249131,9.354765565642928,1.4864239502978518,0.173930204268281,0.1944998893314269,-6.841765102946136,2.2495972114476013,0.13278603028454045,0.5366543084732563,-1.0161732400217107,1.312933269395641,4.052941728711164,3.069727167837557,0.0007937884986823838,-0.18806342852447142,-2.465397216255989,-53.35695565085075,28.392894978651704,-42.43639346550471,-11.593657050095908,-16.89880927779177,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.58,0.13692775255478118,0.056277823042593204,-0.013434353718143428,-0.14944338257536968,-0.020298280703854137,-0.0037741700587481737,-0.06222527129881689,0.11515224670355273,-0.1367571693881342,-0.0014547756312889729,-0.016963344428356692,-0.06296329833638065,0.00395251214348747,-0.08692841501818695,0.37434660784449586,-0.04821747288324089,-0.4166754863246804,-0.04243476917953292,0.0041800790882319545,-0.3926590469715763,0.34552231427549546,-0.042895316340509415,-0.06151511500571212,-0.04874040211708421,-0.04577325578339766,-0.03978017323205293,-0.03508277326006086,-0.0708943167983112,0.0033635654784715625,-0.03631411777534793,-0.01258667675818206,-0.08205935108886318,0.0036484452077782284,-0.04389653195896877,0.06058554755703693,-0.1261795077343419,-0.17388292005123557,0.19153663244189786,-0.058448944551248425,0.004909318757354791,0.0762663931674003,-0.1263617813530527,0.25048169897395944,-0.059505021674038566,-0.052640644719920346,-0.1998456321699523,-0.041349816778257775,-0.2236551295115845,0.07862390455693458,0.08453545117601635,0.28051364332693396,0.0009354576435067763,0.1419858571768593,0.0731681466968297,0.25671855455630066,-0.0019069594048426453,0.1287453278648254,0.02399473104131289,-0.0015050913642085106,-0.09452422924922388,0.3214745259669094,0.18016416441631122,0.15186112093255133,-0.07160611966264696,-0.04137071487836863,-0.0846243736432939,0.3569905239489799,0.21523490132176448,0.13196003716370797,-31.120093280349455,-19.99411364620965,-0.7126634005687743,9.047045787733744,1.5736878363205944,0.17394493085566654,0.22264949413158966,-6.516004017273145,2.158514391782686,0.13079062669741578,0.4761894087192858,-0.9652659418885505,1.3439381866945157,3.8116471952066058,3.029409381294259,0.0006451599954770728,-0.1922587559686518,-2.330697831163084,-52.75860526985363,27.719640207583385,-42.38829397589698,-10.799365772091969,-16.540647716079658,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61,0.13542832565616822,0.05470333575253085,-0.014556997401003774,-0.1504197838671131,-0.02217264792880923,-0.0036724211825148708,-0.06318690756061815,0.11484049773283442,-0.13898790322169943,-0.0013470385385199843,-0.01816436959204741,-0.06112413665173236,0.00016577232922942607,-0.09222997442604831,0.380382033891123,-0.04980879347180366,-0.41639153175312044,-0.04021122289220729,0.000351992004249842,-0.38522075793863647,0.34405845509682836,-0.04428082427091744,-0.06739171993736336,-0.049980896620431946,-0.05248290966874519,-0.03742145609534489,-0.03254670972478037,-0.062478907498503176,0.0033916292077767656,-0.03205454206004215,-0.01039163235727717,-0.07435779445217416,0.003591236425632949,-0.04003417212302401,0.06130538948827632,-0.12622466047526815,-0.17671864692871228,0.20118086822090514,-0.05304401961875909,0.00946515238533133,0.0741182095775209,-0.12760290279940376,0.24794296776466063,-0.04879530595556917,-0.04618359768026741,-0.19588683105504107,-0.014339283849700735,-0.19243351321119917,0.07182407518013179,0.06490678767990943,0.2780515135727839,0.0010092318975751802,0.1407840736051469,0.09027399794852897,0.24549635176704143,-0.0019090546425375443,0.12323243103733716,0.022057078411620523,0.0179874814010077,-0.0918044260498938,0.2780298135523367,0.16635655144389716,0.1608248932447509,-0.06733402789643606,-0.023118426226631072,-0.11400033925326625,0.34066622109230593,0.2019619100399268,0.1296180820081645,-30.56906931603571,-20.232042660609245,-0.7503247697734264,8.870185604886604,1.6229585116682055,0.1764980815081595,0.2321220758619352,-6.389705132117083,2.092134728255982,0.13219849746383888,0.42894035805459474,-0.9546226097626546,1.3796498027260748,3.7326023568490196,3.0449218697715112,0.0007537765174984271,-0.19099967973062043,-2.342574858483087,-52.127027799775455,27.0531311569911,-41.689848308808145,-9.99581077875713,-14.715659932270656,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.64,0.13391599340209054,0.05295565830057841,-0.015614999416202003,-0.1513377690499446,-0.023796768791548822,-0.0035697639975737503,-0.06402183815617478,0.11460999536026978,-0.14099769033867432,-0.0012410195949292796,-0.019254485567804527,-0.05926512359651361,-0.0036047787517677113,-0.09761415781735458,0.3866676867699473,-0.051250393164066925,-0.41596283477764023,-0.03804827722998846,-0.0034969016633362385,-0.3778850692110246,0.3429011955171444,-0.045484566482289525,-0.07315166859520723,-0.05041107513592297,-0.05825591506508117,-0.03526673383994094,-0.030599506094383083,-0.05413736209131966,0.003421906164704021,-0.027831019851887743,-0.0076834124188213,-0.06699290389916292,0.0035339647863568227,-0.036337199191903896,0.061967101840624934,-0.1256850360332379,-0.17947277971020908,0.20952176262747524,-0.048053323075442175,0.014289899182673857,0.07209818874062782,-0.1282964555862027,0.24452295758706263,-0.03857531932279999,-0.04012474037906961,-0.19199828859479612,0.01852264260971026,-0.15248513189906987,0.06903588488816581,0.046301216305437265,0.27310489944790817,0.0008157453517645408,0.13864328014477678,0.10113280534154967,0.23271545675137517,-0.0020976660296891936,0.1173479497469323,0.01954016502619993,0.050217097519208664,-0.08784656005759217,0.22601312155104836,0.1534422507996993,0.17582038090604613,-0.06457899529010547,0.00843155468847101,-0.15342639797341917,0.34699124638552803,0.18807711083650247,0.12294376818886121,-30.02119589173804,-20.477001524151703,-0.7912171107361531,8.723579779607332,1.6556600693061743,0.17872198801753542,0.23392729164521062,-6.302805946700528,2.024577971455753,0.13361143074814952,0.38164460051678206,-0.9398520825402833,1.4097536292177817,3.6411835261182293,3.0550301219892146,0.0008412908002130939,-0.18994256932139197,-2.3633096621307224,-51.4498666228969,26.45476100502329,-40.81175842009809,-9.19095239394695,-12.544437604337983,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67,0.1324203315263616,0.051070744229916816,-0.016610869135000882,-0.1522140831381012,-0.025175095244785294,-0.0034663726418160414,-0.06473198979960111,0.11447051251251253,-0.14279803354457296,-0.001136888550765295,-0.020238988388789406,-0.057388524392771284,-0.007330134444997561,-0.10307740311271268,0.3931567514581675,-0.05255389483061046,-0.41537589945934456,-0.03594345266353072,-0.007338206931702696,-0.3706874642415888,0.3420562280592073,-0.046519039293908764,-0.07880096786168114,-0.04985539585763166,-0.06283046902205326,-0.03319565729329596,-0.029210469605219964,-0.045944215107882415,0.0034463785252569572,-0.02367172144754444,-0.00464942825857481,-0.06001144019662166,0.003471034805466147,-0.03281676069949593,0.06255330679141093,-0.12417852310766166,-0.18210817651193684,0.2163021562740067,-0.0434500555514512,0.01956451060985524,0.07016081888192466,-0.12804350894554858,0.23992016564786006,-0.02816558193123415,-0.034482427053974536,-0.1883099755491303,0.05095990388490179,-0.10567734734505052,0.06968689182721732,0.030208685194310192,0.2658902401343042,0.0005166910301785954,0.13553834820616828,0.10944739475226584,0.21931784435500745,-0.0023968607725506352,0.11143652870154419,0.018744329799346815,0.0918639674849544,-0.08715576934053715,0.16793771343991182,0.14176785488031385,0.2016634104947883,-0.06124259221655848,0.051923718296336574,-0.19301005502097723,0.37207232136438506,0.17344397099805064,0.10565533369378954,-29.511137955886888,-20.72904860335924,-0.8192569518422992,8.554742314400087,1.6851673270504717,0.17954539884156376,0.23503494951891038,-6.188393412358227,1.945466657185437,0.13397147731916553,0.3286789745107451,-0.9135379290197989,1.4324164941957338,3.510641514271801,3.0511691620817802,0.0008151803216146164,-0.18992636113969838,-2.3571521523850394,-50.742509793895145,25.916532816902453,-39.95678639865068,-8.391242838918831,-10.429349997439713,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7,0.13097053356412905,0.04909072054664467,-0.017544020651155266,-0.15306320940958293,-0.026314120481900894,-0.003362516264131172,-0.0653201569296419,0.11442953232003232,-0.1444009906905521,-0.0010349146812966062,-0.021123198333942893,-0.05549505529220954,-0.010972812567490952,-0.10861908860047727,0.3997969600884836,-0.053729805427761713,-0.41460746707160356,-0.03389374643006788,-0.011132780853602451,-0.3636635683216719,0.34154612569049825,-0.047397412531629754,-0.08435517732783064,-0.0483265987410846,-0.06600078944240478,-0.03110505053847944,-0.02830420904939066,-0.03796750790385329,0.003461879256162315,-0.01960557100135939,-0.0013660064160068348,-0.053431904865971436,0.003399128982289628,-0.0294736648384496,0.06311563668539133,-0.12142260408311302,-0.18472284959215296,0.22134028767720407,-0.039197019905041784,0.02561441292469889,0.0683235411154279,-0.1264857973966585,0.23412986399723074,-0.017003412290302597,-0.029279107924033015,-0.1851403155383166,0.0808899160350407,-0.05541813270315288,0.0705193147785792,0.012673561423802937,0.2579626721654691,0.0001964756246088939,0.1321125443750759,0.11952955983484514,0.20520307955776218,-0.002707085886793692,0.10521883690027245,0.018873841220340637,0.1401145018790544,-0.08518606772036108,0.10332448951809425,0.1313650961197652,0.23660956648276965,-0.05820335509810093,0.10310679364846465,-0.23430541056916354,0.404431232048978,0.15864504909336574,0.08554694563082421,-29.04478607587534,-20.984956248449215,-0.8381791048891328,8.357420241083048,1.7157113321561017,0.1789118793310422,0.23782409203760893,-6.046266965588414,1.8557291891695888,0.13337327972507543,0.270493645425255,-0.8819308783221639,1.450400663046899,3.3657859272470017,3.042336677022663,0.0007487329461579143,-0.19009183615024708,-2.3360396611726753,-50.022742857440655,25.417099149809964,-39.1431342450464,-7.6057572532385604,-8.365336368660643,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.73,0.12959353652632805,0.04706082054393969,-0.018413704784008927,-0.15390092947578324,-0.02722097931406757,-0.0032584830583841547,-0.06578942276974512,0.11449612873140348,-0.14581926506492926,-0.0009353771891260317,-0.021912711325886135,-0.053584599734549494,-0.014489387638293194,-0.11423744154919019,0.406530160759366,-0.054787487438405176,-0.4136260860740281,-0.031896423216193334,-0.014834558661218588,-0.35685054727126725,0.34140001143063325,-0.04813300522516672,-0.08983239454291239,-0.045899901260033384,-0.06766333342349937,-0.028989471095122066,-0.02792400220667657,-0.030228627738889215,0.0034677735249005817,-0.015642194670107114,0.0022198803790385194,-0.04727581247923857,0.003317916405685817,-0.02631709973144143,0.06368185192200154,-0.11721916902674138,-0.18727843162376379,0.2244400223627469,-0.03525606702144883,0.03271269991918198,0.06657744046248487,-0.12339259358720456,0.22710070168015584,-0.004870475328833257,-0.02451975645123204,-0.1825739071693919,0.10820383533002342,-0.0011114199667332514,0.07141227984880061,-0.007552465367972161,0.2498869064892837,-0.0001772785655447251,0.12868428718182656,0.13176235802605163,0.19041731709466347,-0.003038109743598305,0.09872703103901692,0.019513061865808368,0.19523126161402615,-0.07985857360322335,0.030907492154110372,0.12256572663780219,0.2796823119689904,-0.0562175245712524,0.1620807616716604,-0.2787607983862017,0.44400127550215984,0.14350251048313112,0.06298946249573589,-28.62211856028317,-21.2376352748842,-0.8478726446510363,8.132576086000487,1.750132986870317,0.1768393628550218,0.2439790992502923,-5.87900824702193,1.757593635340128,0.13184197351183455,0.20838516186922118,-0.8467476248470979,1.4641105940905486,3.2136820527709196,3.0306851125540684,0.0006532532026692755,-0.19020740435279884,-2.3047096294157274,-49.30321328277995,24.949213161528036,-38.38148421464206,-6.846780300078042,-6.35710381795685,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.76,0.12831392294032407,0.04502992026326465,-0.019219117864998667,-0.1547454467608147,-0.027902939930393892,-0.0031546094033461274,-0.06614287275138468,0.11468131126499809,-0.1470661638539212,-0.0008385739957246956,-0.02261336998989426,-0.05165658242121022,-0.01783025457364281,-0.11992766721414601,0.4132911781731871,-0.05573486029507462,-0.41239299099568055,-0.029949695774432916,-0.01839046378333023,-0.35028841093941016,0.3416534983187202,-0.04873944565926886,-0.09525292124174799,-0.04265378620013268,-0.06769667602250136,-0.026847102699658048,-0.028150576167715737,-0.022732020544210703,0.00346245516793424,-0.011781666054652317,0.006172751119820068,-0.04156329296639867,0.003226773113377868,-0.02335528880027092,0.0642672437779758,-0.1113622311783206,-0.1896741888318605,0.22536724712737022,-0.031579095222314765,0.041103169278251694,0.0648909147253473,-0.11853017073705474,0.21873787772856979,0.008449562936231537,-0.02021468113673811,-0.18068422329451983,0.13325963060338353,0.058280751210972426,0.07260674566938974,-0.030394800161829494,0.2422050926677315,-0.0006089655434569075,0.1255648920472794,0.14607740378200162,0.175390553833914,-0.0033975078754013843,0.09221046961594404,0.020812693248529968,0.2570471215045984,-0.07115614942828863,-0.05053367490484817,0.1163479561917029,0.33173255470639873,-0.055536388089478805,0.22977120713491672,-0.32669618225747854,0.4915036810299398,0.12758722258672606,0.03745987405898177,-28.242441944353427,-21.4788361481502,-0.8475759661148091,7.8834696462456195,1.7910763567400845,0.17343758982657928,0.2550977880813926,-5.688681547216378,1.654128198606443,0.12941606159695926,0.14414803497338236,-0.8077189635173814,1.4717541834169148,3.0538878926880333,3.015510471395301,0.0004721082878905352,-0.1903047279355176,-2.2636894942450496,-48.59514671086832,24.51278660151952,-37.68094389522081,-6.129335324407146,-4.413862789037717,-0.25,0.1,0,0,0,0,0,0.25,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
